Dim1,Dim2,ModelLabel,UniqueLabel
20.350006,58.663536,caf_20_LDH,caf_20_LDH_354
21.062405,59.074646,caf_20_LDH,caf_20_LDH_355
21.983902,57.997597,caf_20_LDH,caf_20_LDH_356
18.233486,58.106236,caf_20_LDH,caf_20_LDH_357
18.097971,57.92188,caf_20_LDH,caf_20_LDH_358
18.890085,57.61501,caf_20_LDH,caf_20_LDH_359
15.981239,57.037426,caf_20_LDH,caf_20_LDH_360
21.118752,57.277473,caf_20_LDH,caf_20_LDH_361
19.80107,58.101784,caf_20_LDH,caf_20_LDH_362
20.449612,56.818523,caf_20_LDH,caf_20_LDH_363
17.715189,57.87466,caf_20_LDH,caf_20_LDH_364
18.372177,57.473972,caf_20_LDH,caf_20_LDH_365
19.637856,59.04077,caf_20_LDH,caf_20_LDH_366
19.635298,57.56669,caf_20_LDH,caf_20_LDH_367
18.203081,56.35288,caf_20_LDH,caf_20_LDH_368
19.331972,57.74806,caf_20_LDH,caf_20_LDH_369
19.512058,57.394196,caf_20_LDH,caf_20_LDH_370
19.790726,59.983505,caf_20_LDH,caf_20_LDH_371
19.920223,57.91112,caf_20_LDH,caf_20_LDH_372
17.534195,58.159893,caf_20_LDH,caf_20_LDH_373
18.157759,57.3627,caf_20_LDH,caf_20_LDH_374
18.938995,57.014576,caf_20_LDH,caf_20_LDH_375
19.334627,57.983627,caf_20_LDH,caf_20_LDH_376
22.229746,57.394436,caf_20_LDH,caf_20_LDH_377
19.553968,59.255714,caf_20_LDH,caf_20_LDH_378
19.74553,58.53436,caf_20_LDH,caf_20_LDH_379
19.588316,56.063347,caf_20_LDH,caf_20_LDH_380
22.11941,57.67483,caf_20_LDH,caf_20_LDH_381
19.300833,59.24332,caf_20_LDH,caf_20_LDH_382
21.118353,56.498547,caf_20_LDH,caf_20_LDH_383
17.264116,57.14983,caf_20_LDH,caf_20_LDH_384
20.06571,57.947384,caf_20_LDH,caf_20_LDH_385
18.521759,57.22128,caf_20_LDH,caf_20_LDH_386
19.552422,57.87652,caf_20_LDH,caf_20_LDH_387
17.759907,58.096336,caf_20_LDH,caf_20_LDH_388
18.75885,57.703373,caf_20_LDH,caf_20_LDH_389
19.119152,59.29524,caf_20_LDH,caf_20_LDH_390
21.55166,58.807377,caf_20_LDH,caf_20_LDH_391
16.957876,60.045784,caf_20_LDH,caf_20_LDH_392
19.15897,57.38945,caf_20_LDH,caf_20_LDH_393
20.468897,57.893444,caf_20_LDH,caf_20_LDH_394
20.661177,59.234707,caf_20_LDH,caf_20_LDH_395
19.944445,59.539677,caf_20_LDH,caf_20_LDH_396
17.770191,56.424717,caf_20_LDH,caf_20_LDH_397
19.192507,58.346977,caf_20_LDH,caf_20_LDH_398
20.549679,57.606827,caf_20_LDH,caf_20_LDH_399
18.241392,57.90427,caf_20_LDH,caf_20_LDH_400
17.73147,58.000732,caf_20_LDH,caf_20_LDH_401
20.904974,58.46963,caf_20_LDH,caf_20_LDH_402
19.926102,58.887814,caf_20_LDH,caf_20_LDH_403
21.063198,59.099003,caf_20_LDH,caf_20_LDH_404
18.675913,56.941147,caf_20_LDH,caf_20_LDH_405
21.606215,59.151764,caf_20_LDH,caf_20_LDH_406
21.666998,58.009434,caf_20_LDH,caf_20_LDH_407
22.26946,58.328014,caf_20_LDH,caf_20_LDH_408
19.5719,57.682606,caf_20_LDH,caf_20_LDH_409
16.894783,59.332832,caf_20_LDH,caf_20_LDH_410
20.985964,58.145187,caf_20_LDH,caf_20_LDH_411
20.169018,58.8953,caf_20_LDH,caf_20_LDH_412
19.452868,57.445374,caf_20_LDH,caf_20_LDH_413
16.790573,57.422165,caf_20_LDH,caf_20_LDH_414
20.211065,58.418293,caf_20_LDH,caf_20_LDH_415
20.042183,58.671314,caf_20_LDH,caf_20_LDH_416
20.739807,57.665302,caf_20_LDH,caf_20_LDH_417
18.9984,56.39107,caf_20_LDH,caf_20_LDH_418
19.546753,58.7452,caf_20_LDH,caf_20_LDH_419
17.809628,57.055504,caf_20_LDH,caf_20_LDH_420
19.387276,58.475338,caf_20_LDH,caf_20_LDH_421
16.075764,56.58302,caf_20_LDH,caf_20_LDH_422
20.300531,56.030155,caf_20_LDH,caf_20_LDH_423
18.500677,57.638218,caf_20_LDH,caf_20_LDH_424
18.547703,57.585125,caf_20_LDH,caf_20_LDH_425
16.258188,59.05441,caf_20_LDH,caf_20_LDH_426
19.64255,58.78611,caf_20_LDH,caf_20_LDH_427
19.71914,60.39461,caf_20_LDH,caf_20_LDH_428
19.502111,57.766205,caf_20_LDH,caf_20_LDH_429
20.212069,60.044086,caf_20_LDH,caf_20_LDH_430
19.975302,59.115597,caf_20_LDH,caf_20_LDH_431
20.306335,58.37733,caf_20_LDH,caf_20_LDH_432
19.962164,57.587048,caf_20_LDH,caf_20_LDH_433
21.03212,59.736675,caf_20_LDH,caf_20_LDH_434
20.119818,58.359898,caf_20_LDH,caf_20_LDH_435
18.972837,59.017193,caf_20_LDH,caf_20_LDH_436
18.902393,58.09235,caf_20_LDH,caf_20_LDH_437
19.450808,56.578354,caf_20_LDH,caf_20_LDH_438
19.418688,58.92683,caf_20_LDH,caf_20_LDH_439
20.297577,58.300365,caf_20_LDH,caf_20_LDH_440
20.619804,58.674107,caf_20_LDH,caf_20_LDH_441
20.265202,56.80932,caf_20_LDH,caf_20_LDH_442
19.836222,58.343933,caf_20_LDH,caf_20_LDH_443
17.839615,57.314415,caf_20_LDH,caf_20_LDH_444
20.452333,58.644367,caf_20_LDH,caf_20_LDH_445
19.961245,58.951332,caf_20_LDH,caf_20_LDH_446
19.827232,60.376778,caf_20_LDH,caf_20_LDH_447
18.981915,56.875973,caf_20_LDH,caf_20_LDH_448
18.472452,55.538445,caf_20_LDH,caf_20_LDH_449
16.30901,55.71009,caf_20_LDH,caf_20_LDH_450
19.074133,58.026638,caf_20_LDH,caf_20_LDH_451
15.575655,60.5713,caf_20_LDH,caf_20_LDH_452
18.146965,57.07617,caf_20_LDH,caf_20_LDH_453
20.960632,59.15128,caf_20_LDH,caf_20_LDH_454
16.926586,57.181023,caf_20_LDH,caf_20_LDH_455
17.960855,59.932186,caf_20_LDH,caf_20_LDH_456
20.692154,57.538918,caf_20_LDH,caf_20_LDH_457
19.155312,58.336727,caf_20_LDH,caf_20_LDH_458
19.284298,60.853027,caf_20_LDH,caf_20_LDH_459
19.292482,59.123306,caf_20_LDH,caf_20_LDH_460
22.653753,57.149353,caf_20_LDH,caf_20_LDH_461
19.224401,57.7435,caf_20_LDH,caf_20_LDH_462
21.958302,57.951515,caf_20_LDH,caf_20_LDH_463
20.689005,56.115143,caf_20_LDH,caf_20_LDH_464
20.240871,56.398094,caf_20_LDH,caf_20_LDH_465
20.410788,56.689056,caf_20_LDH,caf_20_LDH_466
20.783915,57.758953,caf_20_LDH,caf_20_LDH_467
20.831646,58.58263,caf_20_LDH,caf_20_LDH_468
20.256165,59.493332,caf_20_LDH,caf_20_LDH_469
18.464087,58.855774,caf_20_LDH,caf_20_LDH_470
20.970036,57.633453,caf_20_LDH,caf_20_LDH_471
17.922014,58.587,caf_20_LDH,caf_20_LDH_472
21.709723,58.132088,caf_20_LDH,caf_20_LDH_473
21.666967,58.44187,caf_20_LDH,caf_20_LDH_474
20.58747,57.34148,caf_20_LDH,caf_20_LDH_475
17.14819,57.65611,caf_20_LDH,caf_20_LDH_476
15.609777,55.67604,caf_20_LDH,caf_20_LDH_477
17.98991,58.826427,caf_20_LDH,caf_20_LDH_478
21.534592,57.564022,caf_20_LDH,caf_20_LDH_479
20.933002,58.706432,caf_20_LDH,caf_20_LDH_480
20.159113,60.87961,caf_20_LDH,caf_20_LDH_481
22.276434,59.183327,caf_20_LDH,caf_20_LDH_482
21.42338,57.17003,caf_20_LDH,caf_20_LDH_483
17.430677,57.529068,caf_20_LDH,caf_20_LDH_484
20.25439,58.23039,caf_20_LDH,caf_20_LDH_485
20.554232,60.179897,caf_20_LDH,caf_20_LDH_486
19.509554,59.554367,caf_20_LDH,caf_20_LDH_487
18.638388,57.94131,caf_20_LDH,caf_20_LDH_488
18.48647,55.05141,caf_20_LDH,caf_20_LDH_489
18.999838,57.4005,caf_20_LDH,caf_20_LDH_490
19.762693,59.122696,caf_20_LDH,caf_20_LDH_491
20.9488,58.67625,caf_20_LDH,caf_20_LDH_492
18.657444,58.207203,caf_20_LDH,caf_20_LDH_493
20.186876,59.163734,caf_20_LDH,caf_20_LDH_494
19.201086,57.64236,caf_20_LDH,caf_20_LDH_495
21.346684,58.052807,caf_20_LDH,caf_20_LDH_496
18.34829,59.955006,caf_20_LDH,caf_20_LDH_497
18.213327,56.29787,caf_20_LDH,caf_20_LDH_498
19.723454,56.95932,caf_20_LDH,caf_20_LDH_499
18.643581,54.652218,caf_20_LDH,caf_20_LDH_500
18.434336,57.18652,caf_20_LDH,caf_20_LDH_501
19.035477,57.28187,caf_20_LDH,caf_20_LDH_502
18.912481,57.989754,caf_20_LDH,caf_20_LDH_503
18.025976,55.594765,caf_20_LDH,caf_20_LDH_504
19.17046,56.982647,caf_20_LDH,caf_20_LDH_505
18.04759,57.06509,caf_20_LDH,caf_20_LDH_506
17.920097,56.049202,caf_20_LDH,caf_20_LDH_507
16.70622,57.36006,caf_20_LDH,caf_20_LDH_508
18.328993,57.036716,caf_20_LDH,caf_20_LDH_509
16.113083,58.114067,caf_20_LDH,caf_20_LDH_510
20.360563,57.79554,caf_20_LDH,caf_20_LDH_511
20.593298,58.25829,caf_20_LDH,caf_20_LDH_512
20.521013,58.164097,caf_20_LDH,caf_20_LDH_513
19.960346,57.00229,caf_20_LDH,caf_20_LDH_514
18.522797,57.808857,caf_20_LDH,caf_20_LDH_515
22.722662,57.723682,caf_20_LDH,caf_20_LDH_516
19.64707,57.14375,caf_20_LDH,caf_20_LDH_517
20.627768,58.185593,caf_20_LDH,caf_20_LDH_518
18.4297,57.694157,caf_20_LDH,caf_20_LDH_519
18.611874,57.00044,caf_20_LDH,caf_20_LDH_520
19.26898,59.373135,caf_20_LDH,caf_20_LDH_521
22.145992,57.39395,caf_20_LDH,caf_20_LDH_522
17.58821,59.214195,caf_20_LDH,caf_20_LDH_523
17.668627,58.94629,caf_20_LDH,caf_20_LDH_524
21.493082,57.39843,caf_20_LDH,caf_20_LDH_525
18.445219,57.886703,caf_20_LDH,caf_20_LDH_526
16.837328,59.429016,caf_20_LDH,caf_20_LDH_527
17.67942,58.06692,caf_20_LDH,caf_20_LDH_528
19.863058,58.9852,caf_20_LDH,caf_20_LDH_529
20.40751,58.58738,caf_20_LDH,caf_20_LDH_530
20.042194,56.700188,caf_20_LDH,caf_20_LDH_531
19.815723,59.043118,caf_20_LDH,caf_20_LDH_532
19.992302,58.6437,caf_20_LDH,caf_20_LDH_533
18.436804,58.685116,caf_20_LDH,caf_20_LDH_534
17.889866,59.53756,caf_20_LDH,caf_20_LDH_535
19.972692,58.750366,caf_20_LDH,caf_20_LDH_536
20.533394,58.12873,caf_20_LDH,caf_20_LDH_537
18.348146,56.491837,caf_20_LDH,caf_20_LDH_538
19.69536,58.53128,caf_20_LDH,caf_20_LDH_539
21.138638,58.752136,caf_20_LDH,caf_20_LDH_540
20.133646,60.40696,caf_20_LDH,caf_20_LDH_541
20.227396,59.099937,caf_20_LDH,caf_20_LDH_542
20.784903,58.713085,caf_20_LDH,caf_20_LDH_543
17.483143,55.728302,caf_20_LDH,caf_20_LDH_544
19.125303,57.630135,caf_20_LDH,caf_20_LDH_545
19.250584,59.010414,caf_20_LDH,caf_20_LDH_546
20.090229,60.293198,caf_20_LDH,caf_20_LDH_547
20.1552,59.73759,caf_20_LDH,caf_20_LDH_548
20.620033,58.697342,caf_20_LDH,caf_20_LDH_549
17.586617,58.872124,caf_20_LDH,caf_20_LDH_550
19.499628,57.99978,caf_20_LDH,caf_20_LDH_551
18.21438,58.892437,caf_20_LDH,caf_20_LDH_552
20.905466,56.772987,caf_20_LDH,caf_20_LDH_553
19.612204,57.94636,caf_20_LDH,caf_20_LDH_554
21.202183,58.438503,caf_20_LDH,caf_20_LDH_555
19.135065,55.767555,caf_20_LDH,caf_20_LDH_556
19.177238,58.632797,caf_20_LDH,caf_20_LDH_557
18.35406,58.317783,caf_20_LDH,caf_20_LDH_558
21.468416,57.16556,caf_20_LDH,caf_20_LDH_559
20.668795,56.350952,caf_20_LDH,caf_20_LDH_560
16.565979,56.270504,caf_20_LDH,caf_20_LDH_561
21.244974,57.604485,caf_20_LDH,caf_20_LDH_562
18.124628,56.929054,caf_20_LDH,caf_20_LDH_563
20.075682,56.624046,caf_20_LDH,caf_20_LDH_564
21.059492,58.283688,caf_20_LDH,caf_20_LDH_565
16.346067,59.040073,caf_20_LDH,caf_20_LDH_566
21.5086,58.520756,caf_20_LDH,caf_20_LDH_567
19.25301,59.856327,caf_20_LDH,caf_20_LDH_568
19.730392,58.70083,caf_20_LDH,caf_20_LDH_569
17.950426,56.980865,caf_20_LDH,caf_20_LDH_570
18.97943,58.87238,caf_20_LDH,caf_20_LDH_571
20.845814,58.27632,caf_20_LDH,caf_20_LDH_572
18.93616,56.44854,caf_20_LDH,caf_20_LDH_573
16.649925,57.34138,caf_20_LDH,caf_20_LDH_574
19.624287,56.83026,caf_20_LDH,caf_20_LDH_575
20.201178,57.715446,caf_20_LDH,caf_20_LDH_576
20.414505,58.056366,caf_20_LDH,caf_20_LDH_577
18.316069,58.127983,caf_20_LDH,caf_20_LDH_578
20.230906,57.99102,caf_20_LDH,caf_20_LDH_579
18.862194,58.130013,caf_20_LDH,caf_20_LDH_580
19.27262,59.048866,caf_20_LDH,caf_20_LDH_581
18.261278,57.7488,caf_20_LDH,caf_20_LDH_582
17.034582,55.669327,caf_20_LDH,caf_20_LDH_583
19.711184,56.884525,caf_20_LDH,caf_20_LDH_584
19.054255,59.746983,caf_20_LDH,caf_20_LDH_585
19.445179,57.150555,caf_20_LDH,caf_20_LDH_586
17.8441,58.313046,caf_20_LDH,caf_20_LDH_587
19.867168,57.559517,caf_20_LDH,caf_20_LDH_588
21.522131,57.822838,caf_20_LDH,caf_20_LDH_589
19.00902,56.121105,caf_20_LDH,caf_20_LDH_590
15.849656,57.9369,caf_20_LDH,caf_20_LDH_591
18.638256,60.093273,caf_20_LDH,caf_20_LDH_592
19.929594,58.865505,caf_20_LDH,caf_20_LDH_593
21.101868,60.44913,caf_20_LDH,caf_20_LDH_594
22.045416,57.89465,caf_20_LDH,caf_20_LDH_595
21.08971,56.764442,caf_20_LDH,caf_20_LDH_596
20.503351,59.00646,caf_20_LDH,caf_20_LDH_597
17.367407,59.508923,caf_20_LDH,caf_20_LDH_598
18.334484,58.06522,caf_20_LDH,caf_20_LDH_599
18.729439,57.55557,caf_20_LDH,caf_20_LDH_600
19.75389,59.58003,caf_20_LDH,caf_20_LDH_601
21.20063,58.07567,caf_20_LDH,caf_20_LDH_602
19.423609,59.18871,caf_20_LDH,caf_20_LDH_603
18.840807,57.3832,caf_20_LDH,caf_20_LDH_604
19.185093,58.139774,caf_20_LDH,caf_20_LDH_605
19.543198,58.379482,caf_20_LDH,caf_20_LDH_606
20.873867,57.440983,caf_20_LDH,caf_20_LDH_607
20.490627,57.708263,caf_20_LDH,caf_20_LDH_608
21.749195,59.120277,caf_20_LDH,caf_20_LDH_609
19.790226,59.734276,caf_20_LDH,caf_20_LDH_610
20.674723,58.536232,caf_20_LDH,caf_20_LDH_611
20.14614,57.61939,caf_20_LDH,caf_20_LDH_612
18.159494,54.225845,caf_20_LDH,caf_20_LDH_613
17.736385,58.16411,caf_20_LDH,caf_20_LDH_614
19.532038,57.836624,caf_20_LDH,caf_20_LDH_615
19.123957,58.9704,caf_20_LDH,caf_20_LDH_616
21.741554,57.732853,caf_20_LDH,caf_20_LDH_617
20.286867,57.54397,caf_20_LDH,caf_20_LDH_618
19.982151,59.768948,caf_20_LDH,caf_20_LDH_619
19.488056,57.14621,caf_20_LDH,caf_20_LDH_620
18.71169,58.96111,caf_20_LDH,caf_20_LDH_621
20.84978,59.60515,caf_20_LDH,caf_20_LDH_622
20.986095,59.185394,caf_20_LDH,caf_20_LDH_623
18.388145,61.102737,caf_20_LDH,caf_20_LDH_624
19.483412,59.728813,caf_20_LDH,caf_20_LDH_625
21.812243,58.396057,caf_20_LDH,caf_20_LDH_626
18.179914,57.156452,caf_20_LDH,caf_20_LDH_627
19.464113,57.327354,caf_20_LDH,caf_20_LDH_628
18.753181,56.18603,caf_20_LDH,caf_20_LDH_629
19.290243,58.403908,caf_20_LDH,caf_20_LDH_630
19.067291,58.81848,caf_20_LDH,caf_20_LDH_631
18.992758,58.805553,caf_20_LDH,caf_20_LDH_632
18.676636,55.09367,caf_20_LDH,caf_20_LDH_633
20.219547,56.073395,caf_20_LDH,caf_20_LDH_634
18.772984,57.910233,caf_20_LDH,caf_20_LDH_635
17.419752,57.193623,caf_20_LDH,caf_20_LDH_636
18.76689,55.16491,caf_20_LDH,caf_20_LDH_637
17.570824,58.322968,caf_20_LDH,caf_20_LDH_638
18.930887,59.627094,caf_20_LDH,caf_20_LDH_639
18.604965,56.971855,caf_20_LDH,caf_20_LDH_640
19.54879,59.445805,caf_20_LDH,caf_20_LDH_641
19.423483,56.290756,caf_20_LDH,caf_20_LDH_642
19.337605,59.297607,caf_20_LDH,caf_20_LDH_643
19.317621,57.33738,caf_20_LDH,caf_20_LDH_644
18.687016,56.86827,caf_20_LDH,caf_20_LDH_645
18.291365,57.119156,caf_20_LDH,caf_20_LDH_646
22.523893,58.71611,caf_20_LDH,caf_20_LDH_647
16.26041,53.577312,caf_20_LDH,caf_20_LDH_648
20.34527,58.765285,caf_20_LDH,caf_20_LDH_649
20.85665,58.29764,caf_20_LDH,caf_20_LDH_650
19.01771,59.07376,caf_20_LDH,caf_20_LDH_651
19.6213,57.670162,caf_20_LDH,caf_20_LDH_652
17.996315,57.846798,caf_20_LDH,caf_20_LDH_653
21.314882,57.064693,caf_20_LDH,caf_20_LDH_654
20.838186,60.800747,caf_20_LDH,caf_20_LDH_655
18.979109,60.5347,caf_20_LDH,caf_20_LDH_656
20.42038,58.770077,caf_20_LDH,caf_20_LDH_657
19.281664,58.44979,caf_20_LDH,caf_20_LDH_658
20.557732,56.6433,caf_20_LDH,caf_20_LDH_659
18.172493,58.244713,caf_20_LDH,caf_20_LDH_660
18.54303,57.49372,caf_20_LDH,caf_20_LDH_661
18.316177,57.280235,caf_20_LDH,caf_20_LDH_662
18.006245,56.42988,caf_20_LDH,caf_20_LDH_663
18.549765,56.91278,caf_20_LDH,caf_20_LDH_664
16.61078,55.730637,caf_20_LDH,caf_20_LDH_665
21.651707,58.647003,caf_20_LDH,caf_20_LDH_666
20.724611,58.020977,caf_20_LDH,caf_20_LDH_667
21.45064,58.818535,caf_20_LDH,caf_20_LDH_668
21.292715,58.28097,caf_20_LDH,caf_20_LDH_669
20.507612,57.634026,caf_20_LDH,caf_20_LDH_670
18.626614,57.669453,caf_20_LDH,caf_20_LDH_671
17.19825,60.620975,caf_20_LDH,caf_20_LDH_672
17.432133,59.57345,caf_20_LDH,caf_20_LDH_673
17.079464,57.60254,caf_20_LDH,caf_20_LDH_674
16.900507,56.653698,caf_20_LDH,caf_20_LDH_675
20.463488,57.801014,caf_20_LDH,caf_20_LDH_676
19.480759,54.785847,caf_20_LDH,caf_20_LDH_677
18.316359,56.536484,caf_20_LDH,caf_20_LDH_678
17.995895,58.980747,caf_20_LDH,caf_20_LDH_679
19.653408,57.017166,caf_20_LDH,caf_20_LDH_680
20.763128,58.669174,caf_20_LDH,caf_20_LDH_681
19.897564,57.25799,caf_20_LDH,caf_20_LDH_682
19.032331,59.150677,caf_20_LDH,caf_20_LDH_683
20.199959,57.414158,caf_20_LDH,caf_20_LDH_684
21.279325,57.492428,caf_20_LDH,caf_20_LDH_685
19.829693,57.586906,caf_20_LDH,caf_20_LDH_686
19.345524,58.27063,caf_20_LDH,caf_20_LDH_687
19.124722,57.806175,caf_20_LDH,caf_20_LDH_688
18.726318,55.77428,caf_20_LDH,caf_20_LDH_689
20.014544,60.230255,caf_20_LDH,caf_20_LDH_690
20.466446,58.871414,caf_20_LDH,caf_20_LDH_691
19.194147,59.78329,caf_20_LDH,caf_20_LDH_692
19.063177,57.752827,caf_20_LDH,caf_20_LDH_693
18.373596,56.889084,caf_20_LDH,caf_20_LDH_694
19.582928,59.0696,caf_20_LDH,caf_20_LDH_695
20.238033,58.710857,caf_20_LDH,caf_20_LDH_696
19.854372,57.704334,caf_20_LDH,caf_20_LDH_697
17.231592,58.692566,caf_20_LDH,caf_20_LDH_698
19.029222,59.4386,caf_20_LDH,caf_20_LDH_699
17.738947,58.60009,caf_20_LDH,caf_20_LDH_700
19.669312,56.88262,caf_20_LDH,caf_20_LDH_701
21.147984,57.59866,caf_20_LDH,caf_20_LDH_702
19.157701,60.182556,caf_20_LDH,caf_20_LDH_703
19.52701,57.638542,caf_20_LDH,caf_20_LDH_704
21.355614,58.151524,caf_20_LDH,caf_20_LDH_705
19.260033,59.004936,caf_20_LDH,caf_20_LDH_706
16.825819,57.803394,caf_20_LDH,caf_20_LDH_707
18.287462,56.899403,caf_20_LDH,caf_20_LDH_708
18.385826,58.431904,caf_20_LDH,caf_20_LDH_709
19.34265,58.57469,caf_20_LDH,caf_20_LDH_710
19.94287,56.58054,caf_20_LDH,caf_20_LDH_711
16.840445,54.14192,caf_20_LDH,caf_20_LDH_712
18.057728,57.146164,caf_20_LDH,caf_20_LDH_713
19.998669,58.662704,caf_20_LDH,caf_20_LDH_714
19.86095,55.765976,caf_20_LDH,caf_20_LDH_715
19.758684,58.344475,caf_20_LDH,caf_20_LDH_716
21.116056,58.15222,caf_20_LDH,caf_20_LDH_717
23.243456,60.53161,caf_20_LDH,caf_20_LDH_718
21.438578,59.42748,caf_20_LDH,caf_20_LDH_719
18.115194,57.980473,caf_20_LDH,caf_20_LDH_720
18.585695,57.530434,caf_20_LDH,caf_20_LDH_721
19.304276,58.702477,caf_20_LDH,caf_20_LDH_722
20.260832,58.436714,caf_20_LDH,caf_20_LDH_723
18.081322,57.74458,caf_20_LDH,caf_20_LDH_724
16.876333,58.337,caf_20_LDH,caf_20_LDH_725
19.808592,58.74543,caf_20_LDH,caf_20_LDH_726
21.773127,57.739258,caf_20_LDH,caf_20_LDH_727
20.864887,57.75674,caf_20_LDH,caf_20_LDH_728
19.526314,58.996765,caf_20_LDH,caf_20_LDH_729
20.971542,56.03376,caf_20_LDH,caf_20_LDH_730
18.805817,59.34096,caf_20_LDH,caf_20_LDH_731
18.88976,56.964634,caf_20_LDH,caf_20_LDH_732
20.604918,59.431507,caf_20_LDH,caf_20_LDH_733
21.693615,57.580875,caf_20_LDH,caf_20_LDH_734
19.43633,59.600525,caf_20_LDH,caf_20_LDH_735
21.376429,57.808277,caf_20_LDH,caf_20_LDH_736
20.832275,57.692654,caf_20_LDH,caf_20_LDH_737
18.872019,57.85727,caf_20_LDH,caf_20_LDH_738
19.831787,58.166668,caf_20_LDH,caf_20_LDH_739
18.83665,58.521744,caf_20_LDH,caf_20_LDH_740
19.570599,56.420258,caf_20_LDH,caf_20_LDH_741
20.923798,57.368004,caf_20_LDH,caf_20_LDH_742
19.627436,57.28197,caf_20_LDH,caf_20_LDH_743
18.891489,57.591286,caf_20_LDH,caf_20_LDH_744
16.783972,57.326057,caf_20_LDH,caf_20_LDH_745
20.140024,60.88808,caf_20_LDH,caf_20_LDH_746
16.99319,58.394966,caf_20_LDH,caf_20_LDH_747
21.069109,57.38722,caf_20_LDH,caf_20_LDH_748
21.879238,58.196518,caf_20_LDH,caf_20_LDH_749
18.567749,58.367268,caf_20_LDH,caf_20_LDH_750
17.31373,58.495045,caf_20_LDH,caf_20_LDH_751
20.835175,57.046566,caf_20_LDH,caf_20_LDH_752
21.516863,58.29501,caf_20_LDH,caf_20_LDH_753
19.99878,57.74341,caf_20_LDH,caf_20_LDH_754
17.75695,57.887146,caf_20_LDH,caf_20_LDH_755
19.652912,58.52695,caf_20_LDH,caf_20_LDH_756
21.44752,57.692715,caf_20_LDH,caf_20_LDH_757
20.172678,59.43176,caf_20_LDH,caf_20_LDH_758
23.481735,58.366096,caf_20_LDH,caf_20_LDH_759
19.470646,57.102356,caf_20_LDH,caf_20_LDH_760
21.805483,58.264576,caf_20_LDH,caf_20_LDH_761
19.987762,56.905045,caf_20_LDH,caf_20_LDH_762
21.92578,59.261677,caf_20_LDH,caf_20_LDH_763
20.284678,58.416542,caf_20_LDH,caf_20_LDH_764
20.117167,59.171875,caf_20_LDH,caf_20_LDH_765
20.34755,56.405247,caf_20_LDH,caf_20_LDH_766
20.472477,56.931934,caf_20_LDH,caf_20_LDH_767
20.910786,59.542694,caf_20_LDH,caf_20_LDH_768
21.01745,56.793983,caf_20_LDH,caf_20_LDH_769
20.184425,56.94523,caf_20_LDH,caf_20_LDH_770
19.592972,59.426582,caf_20_LDH,caf_20_LDH_771
20.896727,58.201683,caf_20_LDH,caf_20_LDH_772
17.668243,60.38085,caf_20_LDH,caf_20_LDH_773
18.63022,57.834724,caf_20_LDH,caf_20_LDH_774
16.901995,59.451237,caf_20_LDH,caf_20_LDH_775
19.964632,59.7732,caf_20_LDH,caf_20_LDH_776
18.658175,58.553207,caf_20_LDH,caf_20_LDH_777
18.717215,57.421097,caf_20_LDH,caf_20_LDH_778
18.1403,57.989674,caf_20_LDH,caf_20_LDH_779
20.212368,57.875435,caf_20_LDH,caf_20_LDH_780
20.56517,57.34567,caf_20_LDH,caf_20_LDH_781
20.003418,57.420177,caf_20_LDH,caf_20_LDH_782
22.077103,57.717506,caf_20_LDH,caf_20_LDH_783
18.196247,59.337803,caf_20_LDH,caf_20_LDH_784
20.13858,57.245754,caf_20_LDH,caf_20_LDH_785
20.149166,58.35063,caf_20_LDH,caf_20_LDH_786
19.117561,59.475296,caf_20_LDH,caf_20_LDH_787
18.206068,58.13721,caf_20_LDH,caf_20_LDH_788
19.5095,56.34244,caf_20_LDH,caf_20_LDH_789
18.566032,55.954025,caf_20_LDH,caf_20_LDH_790
18.519737,58.55121,caf_20_LDH,caf_20_LDH_791
23.066479,57.13281,caf_20_LDH,caf_20_LDH_792
18.185507,59.061794,caf_20_LDH,caf_20_LDH_793
21.191648,57.13944,caf_20_LDH,caf_20_LDH_794
18.77703,57.551235,caf_20_LDH,caf_20_LDH_795
19.248592,59.62342,caf_20_LDH,caf_20_LDH_796
18.836138,56.03751,caf_20_LDH,caf_20_LDH_797
20.651901,58.199017,caf_20_LDH,caf_20_LDH_798
20.743446,58.373623,caf_20_LDH,caf_20_LDH_799
19.679895,60.568905,caf_20_LDH,caf_20_LDH_800
19.63444,58.13123,caf_20_LDH,caf_20_LDH_801
20.809992,57.39197,caf_20_LDH,caf_20_LDH_802
19.92853,59.772472,caf_20_LDH,caf_20_LDH_803
20.376486,59.27284,caf_20_LDH,caf_20_LDH_804
18.613323,56.209694,caf_20_LDH,caf_20_LDH_805
21.109055,57.34305,caf_20_LDH,caf_20_LDH_806
19.35142,57.675148,caf_20_LDH,caf_20_LDH_807
20.110758,58.14169,caf_20_LDH,caf_20_LDH_808
19.67603,58.89026,caf_20_LDH,caf_20_LDH_809
21.50946,55.787254,caf_20_LDH,caf_20_LDH_810
20.491772,57.69404,caf_20_LDH,caf_20_LDH_811
21.589436,58.225307,caf_20_LDH,caf_20_LDH_812
20.776672,58.12658,caf_20_LDH,caf_20_LDH_813
21.130499,59.238132,caf_20_LDH,caf_20_LDH_814
21.29213,58.832134,caf_20_LDH,caf_20_LDH_815
20.031433,58.56372,caf_20_LDH,caf_20_LDH_816
18.620485,59.30237,caf_20_LDH,caf_20_LDH_817
20.097012,57.776047,caf_20_LDH,caf_20_LDH_818
