,0,1
978,8.544662,-0.66325444
979,8.594911,-0.78616816
980,7.5340824,-1.8212999
981,7.971412,-1.8167598
982,8.622885,-1.251717
983,8.54225,-0.656128
984,8.765181,-0.5360963
985,8.076756,-1.2182478
986,8.5411415,-0.91694206
987,8.56507,-0.71923685
988,8.428122,-1.0767537
989,8.549746,-0.67840505
990,8.544662,-0.66325444
991,8.493867,-1.9963012
992,8.506775,-2.019896
993,9.509809,-0.98420686
994,8.487652,-0.95134336
995,7.97593,-1.6626259
996,8.429027,-0.8972477
997,8.409277,-0.8674918
998,8.33264,-1.2599559
999,8.544662,-0.66325444
1000,8.421644,-1.0449454
1001,8.423983,-0.92997634
1002,8.518136,-0.8158507
1003,8.536222,-0.58417064
1004,8.544662,-0.66325444
1005,8.453714,-0.76041824
1006,8.54225,-0.656128
1007,8.235099,-0.7794776
1008,8.460867,-0.71306753
1009,8.460867,-0.71306753
1010,8.544848,-0.66380537
1011,8.54214,-0.6660637
1012,8.544662,-0.66325444
1013,8.594672,-0.5819361
1014,8.562835,-0.6824883
1015,8.573618,-0.6371475
1016,8.41443,-0.7702458
1017,8.542851,-0.65790105
1018,8.652516,-0.33516455
1019,8.652683,-0.33568326
1020,8.652683,-0.33568326
1021,8.611761,-1.462411
1022,8.379922,-1.5307446
1023,8.233517,-0.7789803
1024,8.235389,-0.9949645
1025,8.27479,-0.9678128
1026,8.353289,-0.86660916
1027,8.310181,-0.8258379
1028,8.206507,-0.649798
1029,8.6899605,-0.047417454
1030,8.38217,-1.2465655
1031,8.597539,-0.7950028
1032,8.300996,-1.125017
1033,8.3689995,-0.79254305
1034,8.354972,-0.8619407
1035,8.380696,-0.9030419
1036,8.631256,-0.7804984
1037,8.753872,-1.8423201
1038,8.300996,-1.1250169
1039,8.393202,-0.76244295
1040,8.384599,-0.87881553
1041,8.380696,-0.9030419
1042,8.631256,-0.7804984
1043,9.92646,-4.368364
1044,8.544662,-0.66325444
1045,7.443078,-0.16583382
1046,8.544662,-0.66325444
1047,8.300996,-1.1250169
1048,8.544662,-0.66325444
1049,8.59491,-0.7861709
1050,-5.9271007,-0.030227285
1051,-5.882642,-0.00976206
1052,-5.9029603,0.07828964
1053,-5.7836776,-0.05082255
1054,-5.9039607,0.039354905
1055,-5.9149528,0.0010341787
1056,-5.905725,0.03070788
1057,-5.7711496,-0.033101708
1058,-5.7842593,-0.118062116
1059,-5.7711496,-0.033101708
1060,-5.7725883,-0.038149696
1061,-5.9125595,0.053867273
1062,-5.9125595,0.053867273
1063,-5.910257,0.032823984
1064,-5.778989,-0.021238837
1065,-5.8836517,-0.011723498
1066,-5.8167825,-0.1259128
1067,-5.815291,-0.11787339
1068,-5.742003,-0.11675637
1069,-5.770518,-0.035204723
1070,-5.88328,-0.023324791
1071,-5.984779,0.28645948
1072,-5.8829665,-0.021845901
1073,-5.7769513,-0.020653898
1074,-5.7725883,-0.038149696
1075,-5.877865,-0.07500972
1076,-5.7727623,-0.03838896
1077,-5.774698,-0.14498004
1078,-5.8410187,-0.08389103
1079,-5.8410187,-0.08389103
1080,-5.770518,-0.035204723
1081,-5.7918816,-0.037029542
1082,-5.781862,-0.049025312
1083,-5.7413683,-0.0010894313
1084,-5.7506123,-0.049604807
1085,-5.75496,-0.04329644
1086,-5.9400554,-0.045426913
1087,-5.7854457,-0.05249164
1088,-5.776851,-0.02145801
1089,-5.77728,-0.02119676
1090,-5.7771196,-0.021292819
1091,-5.8857737,0.3687479
1092,-5.8449492,-0.23434792
1093,-5.7971144,-0.13406421
1094,-5.7918,-0.13735333
1095,-5.8886633,-0.09877169
1096,-5.776851,-0.02145801
1097,-5.7674384,-0.08887044
1098,-5.790693,-0.07931387
1099,-5.8195777,-0.09718481
1100,-5.7989025,-0.01612832
1101,-5.790274,-0.0566859
1102,-5.7614946,0.011802235
1103,-5.898985,-0.032281037
1104,-5.776851,-0.02145801
1105,-5.8501945,-0.084847696
1106,-5.700868,0.050302867
1107,-5.957604,-0.10648109
1108,-5.7614946,0.011802235
1109,-5.898985,-0.032281037
1110,-5.776851,-0.02145801
1111,-5.8501945,-0.084847696
1112,-5.700868,0.050302867
1113,-5.930125,-0.10069554
1114,-5.7725883,-0.038149696
1115,-5.858608,0.01461988
1116,-5.7725883,-0.038149696
1117,-5.7614946,0.011802235
1118,-5.7725883,-0.038149696
1119,-5.8457446,-0.16245596
1120,-6.0702624,0.0014533751
1121,-6.0103245,0.018517949
1122,-5.9979134,0.42128682
1123,-5.7836776,-0.05082255
1124,-6.0053797,0.3803214
1125,-5.8757005,0.37094772
1126,-6.04812,0.33288077
1127,-5.7711496,-0.033101708
1128,-5.8029294,-0.16011633
1129,-5.7711496,-0.033101708
1130,-5.7725883,-0.038149696
1131,-6.0531855,0.31050092
1132,-6.094299,0.26853496
1133,-6.0309343,0.31124288
1134,-5.823723,-0.011072762
1135,-5.983751,0.023693781
1136,-5.8133273,-0.13081673
1137,-5.8149915,-0.11449715
1138,-5.713211,-0.036783203
1139,-5.770518,-0.035204723
1140,-6.0507627,-0.006228831
1141,-6.11169,0.38489273
1142,-6.007748,0.114645965
1143,-5.811869,-0.01829117
1144,-5.7725883,-0.038149696
1145,-6.0308814,-0.0032122529
1146,-5.7727623,-0.03838896
1147,-5.8449926,-0.0973883
1148,-5.8938704,-0.1310678
1149,-5.8914356,-0.13692899
1150,-5.770518,-0.035204723
1151,-5.810677,-0.038521383
1152,-5.781862,-0.049025312
1153,-5.712289,0.029217895
1154,-5.7506123,-0.049604807
1155,-5.738216,-0.05164226
1156,-6.123561,-0.17918424
1157,-5.7854457,-0.05249164
1158,-5.8078256,-0.020623371
1159,-5.812999,-0.020262524
1160,-5.811068,-0.020395393
1161,-5.940089,0.65683216
1162,-5.8449492,-0.23434792
1163,-5.9061728,-0.060489457
1164,-5.8931184,-0.06687916
1165,-6.059311,-0.119341314
1166,-5.8078256,-0.020623371
1167,-5.7672195,-0.10572456
1168,-5.87749,-0.06755819
1169,-5.882346,-0.05115023
1170,-5.8503637,0.0031513937
1171,-5.8128138,-0.07263665
1172,-5.7502894,0.061457366
1173,-5.9638777,-0.038407102
1174,-5.8078256,-0.020623371
1175,-5.917143,-0.12663847
1176,-5.6676183,0.09269454
1177,-5.923548,-0.038140185
1178,-5.7502894,0.061457366
1179,-5.9638777,-0.038407102
1180,-5.8078256,-0.020623371
1181,-5.917143,-0.12663847
1182,-5.6676183,0.09269454
1183,-5.9584694,-0.03979606
1184,-5.7725883,-0.038149696
1185,-5.9475718,0.06745038
1186,-5.7725883,-0.038149696
1187,-5.7502894,0.061457366
1188,-5.7725883,-0.038149696
1189,-5.852188,-0.13082708
1190,-6.178313,0.053498093
1191,-6.1031075,0.050865386
1192,-6.0757914,0.55680186
1193,-5.7836776,-0.05082255
1194,-6.2253323,0.4784525
1195,-5.742634,0.3336122
1196,-6.0368147,0.47918406
1197,-5.7711496,-0.033101708
1198,-5.8236723,-0.2042864
1199,-5.7711496,-0.033101708
1200,-5.7725883,-0.038149696
1201,-6.014097,0.13229996
1202,-5.9597807,0.49781832
1203,-6.0034714,0.7546833
1204,-5.875614,0.0036766212
1205,-6.0639896,0.02763684
1206,-5.8140397,-0.16072716
1207,-5.8123083,-0.11995828
1208,-5.7635183,0.04486898
1209,-5.770518,-0.035204723
1210,-6.131948,-0.07205308
1211,-6.1634483,0.09122666
1212,-6.012518,0.3250099
1213,-5.8296356,-0.035308465
1214,-5.7725883,-0.038149696
1215,-6.100869,-0.21353512
1216,-5.7727623,-0.03838896
1217,-5.9273496,-0.050851874
1218,-5.928539,-0.26365227
1219,-5.92846,-0.2715729
1220,-5.770518,-0.035204723
1221,-5.832861,-0.043492958
1222,-5.781862,-0.049025312
1223,-5.681276,0.061716624
1224,-5.7506123,-0.049604807
1225,-5.72096,-0.05821603
1226,-5.988534,-0.12556969
1227,-5.7854457,-0.05249164
1228,-5.8519363,-0.018397503
1229,-5.8561416,-0.01819108
1230,-5.855547,-0.017648654
1231,-5.9101467,0.2918246
1232,-5.8449492,-0.23434792
1233,-5.981614,0.00311934
1234,-5.9826536,-0.012266068
1235,-6.208722,-0.13553746
1236,-5.8519363,-0.018397503
1237,-5.7678413,-0.12465459
1238,-5.96933,-0.036212422
1239,-5.9582443,0.33139402
1240,-5.9687905,0.022619275
1241,-5.8187113,-0.114356466
1242,-5.7402024,0.1130379
1243,-6.018654,-0.08078107
1244,-5.8519363,-0.018397503
1245,-5.9854436,-0.20848863
1246,-5.6652646,0.13300565
1247,-5.9803944,-0.07461153
1248,-5.7402024,0.1130379
1249,-6.0244617,-0.07216112
1250,-5.8519363,-0.018397503
1251,-5.9854436,-0.20848863
1252,-5.665265,0.13300557
1253,-5.959359,-0.18747102
1254,-5.7725883,-0.038149696
1255,-6.0344696,0.11690465
1256,-5.7725883,-0.038149696
1257,-5.7402024,0.1130379
1258,-5.7725883,-0.038149696
1259,-5.8288894,0.012675359
1260,-6.3218813,0.10154041
1261,-6.211237,0.009625884
1262,-6.1229177,0.465158
1263,-5.7836776,-0.05082255
1264,-6.1130257,0.90354586
1265,-5.816071,0.1201845
1266,-6.2856193,0.08637884
1267,-5.7711496,-0.033101708
1268,-5.8063684,-0.24637906
1269,-5.7711496,-0.033101708
1270,-5.7725883,-0.038149696
1271,-6.2142005,-0.26896214
1272,-6.0693307,0.26453558
1273,-5.9717474,0.967162
1274,-6.0578113,0.039864976
1275,-6.217715,0.01264678
1276,-5.8063936,-0.13885172
1277,-5.8067894,-0.13957019
1278,-5.86635,0.1488238
1279,-5.770518,-0.035204723
1280,-6.115291,-0.13112284
1281,-6.1992526,0.051366005
1282,-5.9727883,0.44242018
1283,-5.81743,0.2865871
1284,-5.7725883,-0.038149696
1285,-5.9790215,-0.10390134
1286,-5.7727623,-0.03838896
1287,-5.9832067,-0.0102736
1288,-5.964191,-0.37517813
1289,-5.964191,-0.37517813
1290,-5.770518,-0.035204723
1291,-5.866729,-0.063726954
1292,-5.781862,-0.049025312
1293,-5.6505933,0.094341695
1294,-5.7506123,-0.049604807
1295,-5.699977,-0.06147754
1296,-5.981915,0.04723602
1297,-5.7854457,-0.05249164
1298,-5.831707,-0.09500359
1299,-5.8398404,-0.06734065
1300,-5.84002,-0.07539708
1301,-5.8469305,0.5474304
1302,-5.8449492,-0.23434792
1303,-6.08197,-0.08086422
1304,-6.0598783,-0.03713972
1305,-6.2908764,-0.17351961
1306,-5.8255334,-0.1340088
1307,-5.7689404,-0.13933702
1308,-6.0250664,-0.043922402
1309,-6.1024075,0.6665992
1310,-6.107036,0.03394347
1311,-5.8353677,-0.1895652
1312,-5.725697,0.18222494
1313,-6.098723,-0.11552369
1314,-5.8255334,-0.1340088
1315,-6.052999,-0.29129198
1316,-5.6599317,0.16896588
1317,-5.885815,-0.17784213
1318,-5.725697,0.18222494
1319,-6.096521,-0.11825098
1320,-5.8255334,-0.1340088
1321,-6.052999,-0.29129198
1322,-5.659931,0.16896617
1323,-5.69026,-0.21423465
1324,-5.7725883,-0.038149696
1325,-6.1208215,0.16591221
1326,-5.7725883,-0.038149696
1327,-5.725697,0.18222494
1328,-5.7725883,-0.038149696
1329,-5.880755,-0.08893444
1330,-6.454966,0.13632426
1331,-6.332431,-0.0032998344
1332,-5.9400086,-0.07215404
1333,-5.7836776,-0.05082255
1334,-6.0250025,-0.14746208
1335,-5.830425,0.51566
1336,-5.9368167,1.4068464
1337,-5.7711496,-0.033101708
1338,-5.76884,-0.30238983
1339,-5.7711496,-0.033101708
1340,-5.7725883,-0.038149696
1341,-5.863459,0.60047734
1342,-5.90651,0.7503181
1343,-5.5047364,1.5963088
1344,-5.970634,0.28284088
1345,-6.0880127,0.022426246
1346,-5.816087,-0.23814416
1347,-5.816087,-0.23814416
1348,-5.998606,0.20734507
1349,-5.770518,-0.035204723
1350,-6.088119,-0.18547963
1351,-6.213293,0.065108396
1352,-5.997716,0.55066556
1353,-5.6500597,0.38413656
1354,-5.7725883,-0.038149696
1355,-5.992072,-0.14488527
1356,-5.7727623,-0.03838896
1357,-6.1574273,-0.22354381
1358,-6.0778894,-0.22515044
1359,-6.0778894,-0.22515044
1360,-5.770518,-0.035204723
1361,-5.9010005,-0.0786175
1362,-5.781862,-0.049025312
1363,-5.6202474,0.12709361
1364,-5.7506123,-0.049604807
1365,-5.675448,-0.060107697
1366,-6.018096,0.052590728
1367,-5.7854457,-0.05249164
1368,-5.9417653,0.424723
1369,-5.9401855,0.4233974
1370,-5.9412117,0.42563498
1371,-6.1069093,-0.46016535
1372,-5.8449492,-0.23434792
1373,-6.0826373,-0.3137167
1374,-6.4019613,-0.8327764
1375,-6.3423324,-0.17773071
1376,-5.9291368,0.004499814
1377,-5.771408,-0.15445946
1378,-6.250993,-0.18403336
1379,-6.252294,0.8896685
1380,-5.970506,0.30730125
1381,-5.851617,-0.26619858
1382,-5.7171187,0.24002574
1383,-6.197359,-0.13695358
1384,-5.9261503,0.003651864
1385,-6.024524,-0.07298297
1386,-5.650627,0.17824408
1387,-5.613306,-0.3351979
1388,-5.7171187,0.24002574
1389,-6.1929564,-0.14145814
1390,-5.8021216,-0.14680497
1391,-6.024524,-0.07298297
1392,-5.650627,0.17824408
1393,-5.2495494,-0.9089482
1394,-5.7725883,-0.038149696
1395,-6.207393,0.21489856
1396,-5.7725883,-0.038149696
1397,-5.7171187,0.24002574
1398,-5.7725883,-0.038149696
1399,-5.8830643,-0.041623518
